ru,data,refeicao,id_preparacao,tipo_preparacao,preparacao,peso_bruto,peso_liq,sobra_limpa,sobra_suja,quantidade_distribuida,consumo_real,comensais_real,resto_ingesta_kg,pct_resto_ingesta,per_capita_g_comensal
L,2026-02-03,Almoço,5,Arroz/Baião,Baião,17.0,14.0,,9.2,14.0,4.800000000000001,47.0,9.2,65.71428571428571,102.1276595744681
L,2026-02-03,Almoço,2,Arroz Integral,Arroz Integral,10.801,8.600999999999999,,8.5,8.600999999999999,0.100999999999999,47.0,8.5,98.82571793977446,2.1489361702127465
L,2026-02-03,Almoço,23,Feijão,Feijão de Corda,9.8,7.6,,6.1,7.6,1.5000000000000009,47.0,6.1,80.26315789473684,31.914893617021296
L,2026-02-03,Almoço,44,Guarnição,Purê,14.9,12.2,,7.6,12.2,4.6,47.0,7.6,62.295081967213115,97.87234042553192
L,2026-02-03,Almoço,142,Salada,Salada Crua,8.8,6.1000000000000005,,5.9,6.1000000000000005,0.2000000000000001,47.0,5.9,96.72131147540983,4.255319148936174
L,2026-02-03,Almoço,149,Sobremesa,Melancia,6.8,4.1,,2.4,4.1,1.6999999999999995,47.0,2.4,58.53658536585367,36.17021276595744
L,2026-02-03,Almoço,155,Suco,Caju,,0.0,,,0.0,0.0,47.0,,,0.0
L,2026-02-03,Almoço,164,Suco SA,Caju,,0.0,,,0.0,0.0,47.0,,,0.0
L,2026-02-04,Almoço,119,PV,Feijoada,14.9,12.2,,6.7,12.2,5.499999999999999,54.0,6.7,54.91803278688525,101.85185185185183
L,2026-02-04,Almoço,71,PB,Isca de Frango ao M. de Legumes,12.8,10.6,,4.9,10.6,5.700000000000001,54.0,4.9,46.22641509433963,105.55555555555556
L,2026-02-04,Almoço,177,VEG,Bobó de Legumes,6.8,6.8,,5.1,6.8,1.7000000000000002,54.0,5.1,75.0,31.481481481481485
L,2026-02-04,Almoço,4,Arroz/Baião,Arroz Branco,12.5,10.3,,6.9,10.3,3.4000000000000004,54.0,6.9,66.99029126213593,62.96296296296297
L,2026-02-04,Almoço,2,Arroz Integral,Arroz Integral,9.9,7.7,,6.0,7.7,1.7000000000000002,54.0,6.0,77.92207792207793,31.481481481481485
L,2026-02-04,Almoço,22,Feijão,Feijão Carioca,12.0,9.8,,7.95,9.8,1.8500000000000003,54.0,7.95,81.12244897959184,34.25925925925927
L,2026-02-04,Almoço,38,Guarnição,Farofa Branca com Soja,11.0,8.8,,6.0,8.8,2.8000000000000007,54.0,6.0,68.18181818181817,51.85185185185187
L,2026-02-04,Almoço,142,Salada,Salada Crua,8.2,5.499999999999999,,4.95,5.499999999999999,0.5499999999999989,54.0,4.95,90.00000000000001,10.185185185185166
L,2026-02-04,Almoço,147,Sobremesa,Laranja,6.1,3.9,,1.0,3.9,2.8999999999999995,54.0,1.0,25.641025641025646,53.703703703703695
L,2026-02-04,Almoço,154,Suco,Acerola,,0.0,,,0.0,0.0,54.0,,,0.0
L,2026-02-04,Almoço,163,Suco SA,Acerola,,0.0,,,0.0,0.0,54.0,,,0.0
L,2026-02-05,Almoço,124,PV,Isca de Carne ao Molho Escuro,11.0,8.8,,5.5,8.8,3.3000000000000007,45.0,5.5,62.5,73.33333333333336
L,2026-02-05,Almoço,78,PB,Peixe ao M. de Peixada,7.8,5.6,,,5.6,5.6,45.0,,,124.44444444444444
L,2026-02-05,Almoço,186,VEG,Estrogonofe de Grão de Bico,6.7,6.7,,4.3,6.7,2.4000000000000004,45.0,4.3,64.17910447761194,53.33333333333334
L,2026-02-05,Almoço,4,Arroz/Baião,Arroz Branco,9.88,7.680000000000001,,5.0,7.680000000000001,2.6800000000000006,45.0,5.0,65.10416666666666,59.55555555555557
L,2026-02-05,Almoço,2,Arroz Integral,Arroz Integral,9.7,7.499999999999999,,6.8,7.499999999999999,0.6999999999999993,45.0,6.8,90.66666666666667,15.55555555555554
L,2026-02-05,Almoço,23,Feijão,Feijão de Corda,12.2,10.0,,8.1,10.0,1.9000000000000004,45.0,8.1,81.0,42.22222222222224
L,2026-02-05,Almoço,40,Guarnição,Macarrão,12.95,10.25,,8.3,10.25,1.9499999999999995,45.0,8.3,80.97560975609757,43.33333333333332
L,2026-02-05,Almoço,142,Salada,Salada Crua,8.2,5.499999999999999,,4.79,5.499999999999999,0.7099999999999991,45.0,4.79,87.09090909090911,15.777777777777755
L,2026-02-05,Almoço,150,Sobremesa,Melão Espanhol,14.6,12.4,,2.0,12.4,10.4,45.0,2.0,16.129032258064516,231.11111111111103
L,2026-02-05,Almoço,160,Suco,Seriguela,,0.0,,,0.0,0.0,45.0,,,0.0
L,2026-02-05,Almoço,169,Suco SA,Seriguela,,0.0,,,0.0,0.0,45.0,,,0.0
L,2026-02-06,Almoço,115,PV,Dobradinha,8.7,6.499999999999999,,5.5,6.499999999999999,0.9999999999999992,49.0,5.5,84.61538461538463,20.408163265306104
L,2026-02-06,Almoço,68,PB,Isca de Frango Acebolado,7.95,5.75,,4.3,5.75,1.4500000000000002,49.0,4.3,74.78260869565217,29.59183673469388
L,2026-02-06,Almoço,197,VEG,Maria Isabel Vegana,6.9,6.9,,4.2,6.9,2.7,49.0,4.2,60.86956521739131,55.10204081632653
L,2026-02-06,Almoço,4,Arroz/Baião,Arroz Branco,9.8,7.6,,6.2,7.6,1.4000000000000004,49.0,6.2,81.57894736842107,28.57142857142858
L,2026-02-06,Almoço,2,Arroz Integral,Arroz Integral,9.0,6.8,,5.8,6.8,1.0,49.0,5.8,85.29411764705883,20.40816326530612
L,2026-02-06,Almoço,22,Feijão,Feijão Carioca,17.0,14.3,,8.0,14.3,6.300000000000001,49.0,8.0,55.94405594405594,128.57142857142858
L,2026-02-06,Almoço,36,Guarnição,Cuscuz,11.05,8.850000000000001,,7.3,8.850000000000001,1.5500000000000016,49.0,7.3,82.48587570621467,31.632653061224524
L,2026-02-06,Almoço,142,Salada,Salada Crua,5.3,3.1,,2.0,3.1,1.0999999999999996,49.0,2.0,64.51612903225806,22.448979591836725
L,2026-02-06,Almoço,148,Sobremesa,Maçã,6.9,4.2,,2.5,4.2,1.7000000000000002,49.0,2.5,59.523809523809526,34.693877551020414
L,2026-02-06,Almoço,159,Suco,Manga,,0.0,,,0.0,0.0,49.0,,,0.0
L,2026-02-06,Almoço,168,Suco SA,Manga,,0.0,,,0.0,0.0,49.0,,,0.0
L,2026-02-09,Almoço,130,PV,Picadinho com Legumes,11.2,9.0,,5.0,9.0,4.0,37.0,5.0,55.55555555555556,108.10810810810813
L,2026-02-09,Almoço,81,PB,Sobrecoxa Assada,7.9,5.7,,4.4,5.7,1.2999999999999998,37.0,4.4,77.19298245614036,35.13513513513513
L,2026-02-09,Almoço,183,VEG,Curry de lentilha,6.75,6.75,,5.6,6.75,1.1500000000000004,37.0,5.6,82.96296296296296,31.08108108108109
L,2026-02-09,Almoço,4,Arroz/Baião,Arroz Branco,9.7,7.499999999999999,,5.2,7.499999999999999,2.299999999999999,37.0,5.2,69.33333333333334,62.16216216216214
L,2026-02-09,Almoço,2,Arroz Integral,Arroz Integral,8.7,6.499999999999999,,4.9,6.499999999999999,1.5999999999999988,37.0,4.9,75.3846153846154,43.243243243243214
L,2026-02-09,Almoço,22,Feijão,Feijão Carioca,9.2,6.999999999999999,,4.8,6.999999999999999,2.1999999999999997,37.0,4.8,68.57142857142857,59.45945945945944
L,2026-02-09,Almoço,37,Guarnição,Farofa,11.0,8.8,,7.2,8.8,1.6000000000000003,37.0,7.2,81.81818181818181,43.243243243243256
L,2026-02-09,Almoço,142,Salada,Salada Crua,8.05,5.3500000000000005,,4.0,5.3500000000000005,1.3500000000000003,37.0,4.0,74.76635514018692,36.4864864864865
L,2026-02-09,Almoço,146,Sobremesa,Banana,7.2,4.5,,2.5,4.5,2.0,37.0,2.5,55.55555555555556,54.054054054054056
L,2026-02-09,Almoço,159,Suco,Manga,8.3,8.3,,2.5,8.3,5.800000000000001,37.0,2.5,30.12048192771084,156.75675675675677
L,2026-02-09,Almoço,168,Suco SA,Manga,8.1,8.1,,,8.1,8.1,37.0,,,218.9189189189189
L,2026-02-10,Almoço,108,PV,Cubo suíno acebolado,8.0,5.8,,4.95,5.8,0.8499999999999996,44.0,4.95,85.3448275862069,19.31818181818181
L,2026-02-10,Almoço,51,PB,Creme de Frango,10.1,7.899999999999999,,3.3,7.899999999999999,4.6,44.0,3.3,41.77215189873419,104.54545454545456
L,2026-02-10,Almoço,201,VEG,Refogado de Lentilha,6.0,6.0,,5.1,6.0,0.9000000000000004,44.0,5.1,85.0,20.454545454545464
L,2026-02-10,Almoço,5,Arroz/Baião,Baião,9.0,6.8,,5.05,6.8,1.75,44.0,5.05,74.26470588235294,39.77272727272727
L,2026-02-10,Almoço,2,Arroz Integral,Arroz Integral,9.0,6.8,,5.1,6.8,1.7000000000000002,44.0,5.1,75.0,38.63636363636364
L,2026-02-10,Almoço,23,Feijão,Feijão de Corda,11.3,9.1,,8.0,9.1,1.1000000000000014,44.0,8.0,87.91208791208791,25.000000000000032
L,2026-02-10,Almoço,43,Guarnição,Macaxeira Refogada,8.5,6.3,,5.6,6.3,0.7000000000000002,44.0,5.6,88.88888888888889,15.909090909090914
L,2026-02-10,Almoço,142,Salada,Salada Crua,8.0,5.3,,5.0,5.3,0.2999999999999998,44.0,5.0,94.33962264150944,6.818181818181814
L,2026-02-10,Almoço,149,Sobremesa,Melancia,8.2,5.499999999999999,,,5.499999999999999,5.499999999999999,44.0,,,125.0
L,2026-02-10,Almoço,161,Suco,Tamarindo,,0.0,,,0.0,0.0,44.0,,,0.0
L,2026-02-10,Almoço,170,Suco SA,Tamarindo,,0.0,,,0.0,0.0,44.0,,,0.0
L,2026-02-11,Almoço,119,PV,Feijoada,17.0,14.8,,7.0,14.8,7.800000000000001,53.0,7.0,47.2972972972973,147.16981132075475
L,2026-02-11,Almoço,91,PB,Sobrecoxa com Gergelim,6.0,3.8,,0.2,3.8,3.6,53.0,0.2,5.2631578947368425,67.92452830188678
L,2026-02-11,Almoço,198,VEG,Moqueca Vegetariana,5.5,5.5,,4.0,5.5,1.5,53.0,4.0,72.72727272727273,28.30188679245283
L,2026-02-11,Almoço,4,Arroz/Baião,Arroz Branco,9.0,6.8,,4.8,6.8,2.0,53.0,4.8,70.58823529411765,37.735849056603776
L,2026-02-11,Almoço,2,Arroz Integral,Arroz Integral,8.5,6.3,,6.2,6.3,0.0999999999999996,53.0,6.2,98.41269841269842,1.886792452830182
L,2026-02-11,Almoço,22,Feijão,Feijão Carioca,13.1,10.9,,8.8,10.9,2.099999999999998,53.0,8.8,80.73394495412845,39.62264150943392
L,2026-02-11,Almoço,38,Guarnição,Farofa Branca com Soja,7.5,5.3,,3.5,5.3,1.7999999999999998,53.0,3.5,66.03773584905662,33.96226415094339
L,2026-02-11,Almoço,142,Salada,Salada Crua,8.0,5.3,,4.8,5.3,0.5,53.0,4.8,90.56603773584906,9.433962264150944
L,2026-02-11,Almoço,147,Sobremesa,Laranja,8.8,6.1000000000000005,,3.0,6.1000000000000005,3.1000000000000005,53.0,3.0,49.18032786885245,58.49056603773586
L,2026-02-11,Almoço,154,Suco,Acerola,,0.0,,,0.0,0.0,53.0,,,0.0
L,2026-02-11,Almoço,163,Suco SA,Acerola,,0.0,,,0.0,0.0,53.0,,,0.0
L,2026-02-12,Almoço,97,PV,Carne Moída Refogada,10.5,8.3,,6.0,8.3,2.3000000000000007,40.0,6.0,72.28915662650601,57.50000000000002
L,2026-02-12,Almoço,49,PB, Frango ao M. Tropical,9.0,6.8,,5.5,6.8,1.2999999999999998,40.0,5.5,80.88235294117648,32.49999999999999
L,2026-02-12,Almoço,207,VEG,Soja Tropical,5.8,5.8,,4.0,5.8,1.7999999999999998,40.0,4.0,68.96551724137932,44.99999999999999
L,2026-02-12,Almoço,4,Arroz/Baião,Arroz Branco,9.1,6.9,,6.2,6.9,0.6999999999999993,40.0,6.2,89.85507246376811,17.499999999999982
L,2026-02-12,Almoço,2,Arroz Integral,Arroz Integral,5.5,5.5,,4.8,5.5,0.7000000000000002,40.0,4.8,87.27272727272727,17.500000000000007
L,2026-02-12,Almoço,23,Feijão,Feijão de Corda,13.2,11.0,,9.2,11.0,1.8000000000000007,40.0,9.2,83.63636363636363,45.000000000000014
L,2026-02-12,Almoço,40,Guarnição,Macarrão,11.0,8.3,,4.0,8.3,4.300000000000001,40.0,4.0,48.192771084337345,107.50000000000004
L,2026-02-12,Almoço,142,Salada,Salada Crua,6.0,3.8,,2.5,3.8,1.2999999999999998,40.0,2.5,65.78947368421053,32.49999999999999
L,2026-02-12,Almoço,150,Sobremesa,Melão Espanhol,8.0,5.3,,3.2,5.3,2.1,40.0,3.2,60.377358490566046,52.49999999999999
L,2026-02-12,Almoço,155,Suco,Caju,,0.0,,,0.0,0.0,40.0,,,0.0
L,2026-02-12,Almoço,164,Suco SA,Caju,,0.0,,,0.0,0.0,40.0,,,0.0
L,2026-02-13,Almoço,101,PV,Carne de Sol Acebolada,9.5,7.3,,1.9,7.3,5.4,38.0,1.9,26.027397260273972,142.10526315789474
L,2026-02-13,Almoço,81,PB,Sobrecoxa Assada,7.5,5.3,,3.7,5.3,1.5999999999999996,38.0,3.7,69.81132075471699,42.105263157894726
L,2026-02-13,Almoço,175,VEG,Assado de Grão de Bico com Legumes,6.0,6.0,,5.4,6.0,0.5999999999999996,38.0,5.4,90.0,15.789473684210517
L,2026-02-13,Almoço,4,Arroz/Baião,Arroz Branco,9.0,6.8,,2.4,6.8,4.4,38.0,2.4,35.294117647058826,115.78947368421052
L,2026-02-13,Almoço,2,Arroz Integral,Arroz Integral,5.2,3.0,,2.1,3.0,0.8999999999999999,38.0,2.1,70.0,23.684210526315788
L,2026-02-13,Almoço,22,Feijão,Feijão Carioca,13.0,10.8,,7.2,10.8,3.6000000000000005,38.0,7.2,66.66666666666666,94.73684210526316
L,2026-02-13,Almoço,36,Guarnição,Cuscuz,8.0,5.8,,4.0,5.8,1.7999999999999998,38.0,4.0,68.96551724137932,47.368421052631575
L,2026-02-13,Almoço,142,Salada,Salada Crua,5.0,2.8,,1.95,2.8,0.8499999999999999,38.0,1.95,69.64285714285715,22.36842105263157
L,2026-02-13,Almoço,148,Sobremesa,Maçã,8.0,5.3,,2.5,5.3,2.8,38.0,2.5,47.16981132075472,73.6842105263158
L,2026-02-13,Almoço,158,Suco,Graviola,,0.0,,,0.0,0.0,38.0,,,0.0
L,2026-02-13,Almoço,167,Suco SA,Graviola,,0.0,,,0.0,0.0,38.0,,,0.0
L,2026-02-19,Almoço,94,PV,Assado de Panela,8.0,5.8,,4.0,5.8,1.7999999999999998,33.0,4.0,68.96551724137932,54.54545454545454
L,2026-02-19,Almoço,78,PB,Peixe ao M. de Peixada,7.5,5.3,,3.2,5.3,2.1,33.0,3.2,60.377358490566046,63.636363636363626
L,2026-02-19,Almoço,208,VEG,Soja à Bolonhesa,6.0,6.0,,5.0,6.0,1.0,33.0,5.0,83.33333333333334,30.303030303030305
L,2026-02-19,Almoço,4,Arroz/Baião,Arroz Branco,9.0,6.8,,3.7,6.8,3.1,33.0,3.7,54.41176470588236,93.93939393939392
L,2026-02-19,Almoço,2,Arroz Integral,Arroz Integral,5.0,2.8,,1.0,2.8,1.7999999999999998,33.0,1.0,35.714285714285715,54.54545454545454
L,2026-02-19,Almoço,23,Feijão,Feijão de Corda,13.0,10.8,,6.8,10.8,4.000000000000001,33.0,6.8,62.962962962962955,121.21212121212125
L,2026-02-19,Almoço,40,Guarnição,Macarrão,6.5,4.3,,2.8,4.3,1.5,33.0,2.8,65.11627906976743,45.45454545454545
L,2026-02-19,Almoço,142,Salada,Salada Crua,4.9,2.7,,1.7,2.7,1.0000000000000002,33.0,1.7,62.962962962962955,30.30303030303031
L,2026-02-19,Almoço,150,Sobremesa,Melão Espanhol,7.2,4.5,,3.65,4.5,0.8500000000000001,33.0,3.65,81.11111111111111,25.75757575757576
L,2026-02-19,Almoço,155,Suco,Caju,,0.0,,,0.0,0.0,33.0,,,0.0
L,2026-02-19,Almoço,164,Suco SA,Caju,,0.0,,,0.0,0.0,33.0,,,0.0
L,2026-02-20,Almoço,125,PV,Isca de Fígado ao Molho,10.5,8.3,,6.95,8.3,1.3500000000000003,47.0,6.95,83.73493975903614,28.72340425531916
L,2026-02-20,Almoço,73,PB,Isca de Frango ao Molho Vermelho,9.0,6.8,,5.7,6.8,1.0999999999999996,47.0,5.7,83.82352941176471,23.404255319148927
L,2026-02-20,Almoço,200,VEG,Refogado  de Soja,6.0,6.0,,4.95,6.0,1.0499999999999998,47.0,4.95,82.5,22.34042553191489
L,2026-02-20,Almoço,4,Arroz/Baião,Arroz Branco,9.2,6.999999999999999,,,6.999999999999999,6.999999999999999,47.0,,,148.93617021276594
L,2026-02-20,Almoço,2,Arroz Integral,Arroz Integral,5.8,5.8,,4.95,5.8,0.8499999999999996,47.0,4.95,85.3448275862069,18.085106382978715
L,2026-02-20,Almoço,22,Feijão,Feijão Carioca,13.0,10.8,,6.1,10.8,4.700000000000001,47.0,6.1,56.481481481481474,100.0
L,2026-02-20,Almoço,34,Guarnição,Batata Rústica,7.5,5.3,,4.2,5.3,1.0999999999999996,47.0,4.2,79.24528301886792,23.404255319148927
L,2026-02-20,Almoço,142,Salada,Salada Crua,5.8,3.6,,1.98,3.6,1.6199999999999997,47.0,1.98,54.99999999999999,34.46808510638297
L,2026-02-20,Almoço,148,Sobremesa,Maçã,6.8,4.6,,3.45,4.6,1.1499999999999997,47.0,3.45,75.00000000000001,24.46808510638297
L,2026-02-20,Almoço,156,Suco,Cajá,7.0,7.0,,1.0,7.0,6.0,47.0,1.0,14.285714285714285,127.65957446808513
L,2026-02-20,Almoço,165,Suco SA,Cajá,5.0,5.0,,1.0,5.0,4.0,47.0,1.0,20.0,85.1063829787234
L,2026-02-23,Almoço,113,PV,Cubos de Carne ao M. Madeira,9.5,7.3,,,7.3,7.3,70.0,,,104.28571428571428
L,2026-02-23,Almoço,91,PB,Sobrecoxa com Gergelim,8.2,5.999999999999999,,,5.999999999999999,5.999999999999999,70.0,,,85.71428571428571
L,2026-02-23,Almoço,212,VEG,Vatapá Vegano,7.0,7.0,,2.9,7.0,4.1,70.0,2.9,41.42857142857142,58.57142857142857
L,2026-02-23,Almoço,4,Arroz/Baião,Arroz Branco,9.1,6.9,,,6.9,6.9,70.0,,,98.57142857142856
L,2026-02-23,Almoço,2,Arroz Integral,Arroz Integral,7.5,5.3,,4.85,5.3,0.4500000000000002,70.0,4.85,91.50943396226415,6.428571428571431
L,2026-02-23,Almoço,22,Feijão,Feijão Carioca,11.9,9.7,,5.6,9.7,4.1,70.0,5.6,57.731958762886606,58.57142857142857
L,2026-02-23,Almoço,37,Guarnição,Farofa,7.0,4.8,,3.9,4.8,0.8999999999999999,70.0,3.9,81.25,12.857142857142856
L,2026-02-23,Almoço,142,Salada,Salada Crua,8.0,5.3,,5.2,5.3,0.0999999999999996,70.0,5.2,98.11320754716982,1.4285714285714235
L,2026-02-23,Almoço,146,Sobremesa,Banana,8.1,5.4,,4.8,5.4,0.5999999999999996,70.0,4.8,88.88888888888889,8.571428571428566
L,2026-02-23,Almoço,157,Suco,Goiaba,7.0,7.0,,2.5,7.0,4.5,70.0,2.5,35.714285714285715,64.28571428571429
L,2026-02-23,Almoço,166,Suco SA,Goiaba,5.0,5.0,,2.5,5.0,2.5,70.0,2.5,50.0,35.714285714285715
L,2026-02-24,Almoço,111,PV,Cubos Suíno ao molho barbecue,10.0,7.8,,3.9,7.8,3.9,56.0,3.9,50.0,69.64285714285714
L,2026-02-24,Almoço,68,PB,Isca de Frango Acebolado,9.0,6.8,,5.8,6.8,1.0,56.0,5.8,85.29411764705883,17.857142857142858
L,2026-02-24,Almoço,189,VEG,Guisado de Lentilha,6.5,6.5,,5.05,6.5,1.4500000000000002,56.0,5.05,77.6923076923077,25.892857142857142
L,2026-02-24,Almoço,5,Arroz/Baião,Baião,10.0,7.8,,5.3,7.8,2.5,56.0,5.3,67.94871794871796,44.642857142857146
L,2026-02-24,Almoço,2,Arroz Integral,Arroz Integral,8.5,8.5,,5.5,8.5,3.0,56.0,5.5,64.70588235294117,53.57142857142857
L,2026-02-24,Almoço,23,Feijão,Feijão de Corda,13.0,10.8,,8.0,10.8,2.8000000000000007,56.0,8.0,74.07407407407408,50.000000000000014
L,2026-02-24,Almoço,44,Guarnição,Purê,14.3,11.6,,8.0,11.6,3.6000000000000014,56.0,8.0,68.96551724137932,64.2857142857143
L,2026-02-24,Almoço,142,Salada,Salada Crua,6.0,3.8,,3.8,3.8,0.0,56.0,3.8,100.0,0.0
L,2026-02-24,Almoço,149,Sobremesa,Melancia,8.0,5.8,,2.5,5.8,3.3,56.0,2.5,43.10344827586207,58.92857142857143
L,2026-02-24,Almoço,159,Suco,Manga,7.0,7.0,,2.5,7.0,4.5,56.0,2.5,35.714285714285715,80.35714285714286
L,2026-02-24,Almoço,168,Suco SA,Manga,7.0,7.0,,,7.0,7.0,56.0,,,125.0
L,2026-02-25,Almoço,119,PV,Feijoada,19.02,16.32,,6.8,16.32,9.52,50.0,6.8,41.666666666666664,190.4
L,2026-02-25,Almoço,81,PB,Sobrecoxa Assada,9.2,6.999999999999999,,3.05,6.999999999999999,3.9499999999999993,50.0,3.05,43.57142857142857,78.99999999999999
L,2026-02-25,Almoço,200,VEG,Refogado  de Soja,6.0,6.0,,3.8,6.0,2.2,50.0,3.8,63.33333333333333,44.0
L,2026-02-25,Almoço,4,Arroz/Baião,Arroz Branco,12.0,9.3,,8.1,9.3,1.200000000000001,50.0,8.1,87.09677419354837,24.00000000000002
L,2026-02-25,Almoço,2,Arroz Integral,Arroz Integral,8.5,6.3,,4.65,6.3,1.6499999999999997,50.0,4.65,73.80952380952381,32.99999999999999
L,2026-02-25,Almoço,23,Feijão,Feijão de Corda,13.0,10.8,,7.65,10.8,3.1500000000000004,50.0,7.65,70.83333333333334,63.00000000000001
L,2026-02-25,Almoço,38,Guarnição,Farofa Branca com Soja,7.0,4.3,,4.25,4.3,0.0499999999999998,50.0,4.25,98.83720930232559,0.9999999999999964
L,2026-02-25,Almoço,142,Salada,Salada Crua,8.5,5.8,,4.0,5.8,1.7999999999999998,50.0,4.0,68.96551724137932,35.99999999999999
L,2026-02-25,Almoço,147,Sobremesa,Laranja,8.4,5.7,,4.9,5.7,0.7999999999999998,50.0,4.9,85.96491228070175,15.999999999999996
L,2026-02-25,Almoço,154,Suco,Acerola,10.0,10.0,,2.5,10.0,7.5,50.0,2.5,25.0,150.0
L,2026-02-25,Almoço,163,Suco SA,Acerola,5.0,2.8,,2.5,2.8,0.2999999999999998,50.0,2.5,89.28571428571429,5.9999999999999964
L,2026-02-26,Almoço,97,PV,Carne Moída Refogada,11.0,8.8,,3.35,8.8,5.450000000000001,59.0,3.35,38.06818181818182,92.37288135593222
L,2026-02-26,Almoço,58,PB,Cubos de Frango ao M. de Tomate,9.5,9.5,,4.3,9.5,5.2,59.0,4.3,45.263157894736835,88.13559322033899
L,2026-02-26,Almoço,174,VEG,Assado de Grão de Bico,5.0,2.8,,2.2,2.8,0.5999999999999996,59.0,2.2,78.57142857142858,10.169491525423725
L,2026-02-26,Almoço,4,Arroz/Baião,Arroz Branco,9.5,7.3,,4.65,7.3,2.6499999999999995,59.0,4.65,63.69863013698631,44.91525423728813
L,2026-02-26,Almoço,2,Arroz Integral,Arroz Integral,6.8,6.8,,4.6,6.8,2.2,59.0,4.6,67.6470588235294,37.28813559322034
L,2026-02-26,Almoço,23,Feijão,Feijão de Corda,13.1,10.9,,7.7,10.9,3.1999999999999984,59.0,7.7,70.64220183486239,54.23728813559319
L,2026-02-26,Almoço,40,Guarnição,Macarrão,10.5,8.3,,7.0,8.3,1.3000000000000007,59.0,7.0,84.33734939759036,22.03389830508476
L,2026-02-26,Almoço,142,Salada,Salada Crua,5.8,3.6,,1.8,3.6,1.7999999999999996,59.0,1.8,50.0,30.50847457627118
L,2026-02-26,Almoço,151,Sobremesa,Melão Japonês,6.8,4.6,,2.6,4.6,2.0,59.0,2.6,56.52173913043479,33.89830508474576
L,2026-02-26,Almoço,155,Suco,Caju,,0.0,,,0.0,0.0,59.0,,,0.0
L,2026-02-26,Almoço,164,Suco SA,Caju,,0.0,,,0.0,0.0,59.0,,,0.0
L,2026-02-27,Almoço,121,PV,Isca de Carne Acebolada,9.0,6.8,,2.2,6.8,4.6,43.0,2.2,32.35294117647059,106.97674418604652
L,2026-02-27,Almoço,90,PB,Sobrecoxa ao Molho,8.8,6.6000000000000005,,4.05,6.6000000000000005,2.5500000000000007,43.0,4.05,61.36363636363635,59.30232558139537
L,2026-02-27,Almoço,192,VEG,Jardineira de Soja,6.0,6.0,,4.0,6.0,2.0,43.0,4.0,66.66666666666666,46.51162790697674
L,2026-02-27,Almoço,4,Arroz/Baião,Arroz Branco,8.5,6.3,,4.2,6.3,2.1,43.0,4.2,66.66666666666667,48.83720930232557
L,2026-02-27,Almoço,2,Arroz Integral,Arroz Integral,6.5,4.3,,3.15,4.3,1.15,43.0,3.15,73.25581395348837,26.74418604651163
L,2026-02-27,Almoço,22,Feijão,Feijão Carioca,12.5,10.3,,5.22,10.3,5.080000000000001,43.0,5.22,50.679611650485434,118.13953488372096
L,2026-02-27,Almoço,36,Guarnição,Cuscuz,6.0,3.8,,2.8,3.8,1.0,43.0,2.8,73.68421052631578,23.25581395348837
L,2026-02-27,Almoço,142,Salada,Salada Crua,5.5,3.3,,3.15,3.3,0.1499999999999999,43.0,3.15,95.45454545454545,3.488372093023254
L,2026-02-27,Almoço,148,Sobremesa,Maçã,8.9,6.2,,4.0,6.2,2.2,43.0,4.0,64.51612903225806,51.16279069767442
L,2026-02-27,Almoço,156,Suco,Cajá,7.0,7.0,,2.5,7.0,4.5,43.0,2.5,35.714285714285715,104.65116279069768
L,2026-02-27,Almoço,165,Suco SA,Cajá,5.0,5.0,,2.5,5.0,2.5,43.0,2.5,50.0,58.13953488372093
L,2026-03-02,Almoço,103,PV,Cozido Bovino à Calabresa,41.3,35.599999999999994,23.0,,12.599999999999994,12.599999999999994,154.0,,,81.81818181818178
L,2026-03-02,Almoço,55,PB,Cubos de Frango ao M. Vermelho,33.2,27.500000000000004,19.2,5.0,8.300000000000004,3.3000000000000043,154.0,5.0,60.24096385542166,21.428571428571452
L,2026-03-02,Almoço,207,VEG,Soja Tropical,9.1,6.9,,5.7,6.9,1.1999999999999993,154.0,5.7,82.6086956521739,7.792207792207788
L,2026-03-02,Almoço,4,Arroz/Baião,Arroz Branco,36.0,30.0,,9.7,30.0,20.3,154.0,9.7,32.33333333333333,131.8181818181818
L,2026-03-02,Almoço,2,Arroz Integral,Arroz Integral,17.2,14.2,,9.8,14.2,4.399999999999999,154.0,9.8,69.01408450704226,28.57142857142856
L,2026-03-02,Almoço,22,Feijão,Feijão Carioca,39.8,34.099999999999994,,18.0,34.099999999999994,16.099999999999994,154.0,18.0,52.7859237536657,104.5454545454545
L,2026-03-02,Almoço,37,Guarnição,Farofa,15.0,12.0,,10.9,12.0,1.0999999999999996,154.0,10.9,90.83333333333333,7.14285714285714
L,2026-03-02,Almoço,142,Salada,Salada Crua,16.2,10.8,,4.8,10.8,5.999999999999999,154.0,4.8,44.44444444444444,38.96103896103895
L,2026-03-02,Almoço,146,Sobremesa,Banana,15.8,12.8,,8.7,12.8,4.100000000000001,154.0,8.7,67.96874999999999,26.62337662337664
L,2026-03-02,Almoço,157,Suco,Goiaba,50.0,50.0,,12.5,50.0,37.5,154.0,12.5,25.0,243.5064935064935
L,2026-03-02,Almoço,166,Suco SA,Goiaba,16.0,16.0,,12.5,16.0,3.5,154.0,12.5,78.125,22.727272727272727
